customer_id,legal_name,aliases,ibans
2301,Friedrich Technik AG,Friedrich Technik|Friedrich Technik Aktiengesellschaft,DE68 9557 2940 9995 9312 22
2302,Friedrich Dachdeckerei e.K.,,DE44679618095141991147|DE15 7726 0771 2699 1372 45
2303,Carstens Verlag GbR,,DE84 5802 1182 3867 3592 39
2304,Tiefbau Neumünster e.K.,Fa. Tiefbau Neumünster|Tiefbau Neumunster,DE96153740129018418699|DE69564950783211761140|DE54816644312787577145
2305,Winkler Möbel KG,Fa. Winkler Möbel|Winkler Möbel,DE58229751192893482984|DE90635479698428677370
2306,Pohl & Albrecht OHG,Fa. Pohl & Albrecht,DE23 9262 4961 0924 1490 65|DE25 3332 2942 5979 6148 82|DE55 3013 3001 6725 9238 19
2307,Schmitz Technik UG (haftungsbeschränkt),Schmitz Technik,DE92779654481583670771
2308,Handel Hamburg GmbH & Co. KG,Handel Hamburg,DE53 7884 0629 4903 2711 73|DE20583161515018276802
2309,Metallbau Hamburg e.K.,Metallbau Hamburg,DE30117160970143594252
2310,Schmidt Elektro GmbH,Fa. Schmidt Elektro,DE28 7740 1657 5915 7017 64|DE75358456694086483880
2311,Schulz Dachdeckerei UG (haftungsbeschränkt),Fa. Schulz Dachdeckerei|Schulz Dachdeckerei,DE74 2023 8629 6097 9447 87
2312,Peters Gartenbau KG,,DE22 4509 8107 3042 8968 75
2313,Kraus Logistik GbR,,DE93 5698 3379 3168 1111 63|DE11217441244989564959|DE45 9979 9734 5649 1513 25
2314,Immobilien Neumünster KG,Immobilien Neumünster|Immobilien Neumunster KG,DE91 3067 2297 5455 5591 37|DE65 1876 1140 9942 3943 22
2315,Ziegler Bau OHG,,DE49 9674 1631 3776 8851 80|DE40 3789 5855 2848 5383 92|DE67769340769106328718
2316,Vogt & Lehmann KG,Fa. Vogt & Lehmann|Vogt & Lehmann,DE10 9910 9562 3399 7452 42
2317,Hahn Hafenservice GbR,Fa. Hahn Hafenservice|Hahn Hafenservice,DE75667594503502537065
2318,Hartmann Systemhaus KG,Hartmann Systemhaus|Fa. Hartmann Systemhaus,DE88 8503 5137 0059 9037 70
2319,Weiß Immobilien OHG,,DE48 4356 5835 1724 0693 18|DE85126686647755960984
2320,Werner Holzbau OHG,Werner Holzbau,DE21 4854 5491 0958 4325 09
2321,Klein Immobilien UG (haftungsbeschränkt),Fa. Klein Immobilien|Klein Immobilien,DE54481407958954488910
2322,Pohl Holzbau OHG,Fa. Pohl Holzbau,DE28 4242 3422 9448 1634 25
2323,Windkraft Lübeck UG (haftungsbeschränkt),Windkraft Lubeck UG (haftungsbeschrankt)|Windkraft Lübeck,DE99685111533397916127|DE86999094219097632118
2324,Vogel Fleischerei GmbH & Co. KG,Vogel Fleischerei GmbH u. Co. KG|Fa. Vogel Fleischerei,DE12917447913088542889|DE52597902290503533304|DE38651045979533667507
2325,Schwarz & Frank GbR,Schwarz & Frank,DE57 5647 6692 8867 9423 77
2326,Werbetechnik Husum e.K.,,DE31296550982144053883|DE93 4216 0648 9976 2422 01
2327,Roth Maschinenbau e.K.,,DE98838914948697614009|DE90753986615469436589
2328,Albrecht GmbH & Co. KG,,DE99469743368039728780|DE26459667426483471976
2329,Schulze e.K.,,DE90 4444 1716 4800 9459 21
2330,Möbel Hamburg GmbH,Möbel Hamburg Ges.m.b.H.|Mobel Hamburg GmbH,DE40261481809026175125|DE40319644254587822054|DE44765644864109275684
2331,Böhm Druck GmbH,Bohm Druck GmbH,DE42 6824 7626 9061 3474 14
2332,Krüger GmbH,Kruger GmbH|Krüger Ges.m.b.H.,DE35270389644413973746|DE72111484556955794943
2333,Bergmann & Wolf OHG,,DE85350374146638340166|DE43 4191 7005 8440 1974 88
2334,Kuhn Gartenbau KG,,DE27627017853236383365
2335,König & Busch GbR,Fa. König & Busch|Konig & Busch GbR|König & Busch,DE36 3251 5899 8195 7351 62
2336,Maier & Lehmann OHG,Maier & Lehmann,DE96 7942 4274 6088 5413 72|DE46 5750 8196 2739 7611 57
2337,Brüggemann Solartechnik e.K.,Bruggemann Solartechnik,DE22396915430760599740
2338,Franke Elektro UG (haftungsbeschränkt),Fa. Franke Elektro|Franke Elektro,DE68978462462772193682
2339,Claußen GmbH,,DE84700692547719131978
2340,Schulz Immobilien GbR,,DE65635700097754342750
2341,Holzbau Schwerin GmbH,Fa. Holzbau Schwerin,DE53 7329 4035 9717 9427 12
2342,Köhler Fahrzeugtechnik KG,,DE56 4970 7652 4859 7379 92|DE78363596107499507874
2343,Frank Dachdeckerei OHG,,DE73819009770246540143|DE80 8731 0022 7432 0053 10|DE52 5468 2997 1378 3303 51
2344,Albrecht Möbel OHG,Albrecht Möbel,DE81 2803 4563 8870 6434 93|DE45153975618104249966|DE25 9013 8277 0686 7455 09
2345,Wolff Verlag UG (haftungsbeschränkt),Wolff Verlag|Fa. Wolff Verlag,DE96 9958 1602 2629 1962 66
2346,Schmitz OHG,,DE49668827090264556375
2347,Sommer Catering AG,Fa. Sommer Catering,DE83436849125578462292|DE79648290320682638894
2348,Jansen Solartechnik KG,,DE21 5960 0475 4678 7768 95|DE71339029905360188355
2349,Brüggemann Windkraft GmbH,Brüggemann Windkraft,DE79920509588283459137|DE96660607697110835830
2350,Maschinenbau Schwerin GmbH,Maschinenbau Schwerin,DE74 6063 3478 9200 0395 97|DE30 2954 4635 9325 3952 65
2351,Druck Lüneburg AG,Druck Lüneburg Aktiengesellschaft|Druck Luneburg AG|Druck Lüneburg,DE33173736039485679214|DE92 7716 0784 9469 1231 34
2352,Hafenservice Stade KG,Hafenservice Stade,DE65548385363414367127|DE86 5952 9448 7316 6827 58
2353,Gartenbau Wilhelmshaven AG,Gartenbau Wilhelmshaven Aktiengesellschaft,DE44 1526 6845 6780 6279 93|DE93 4536 9840 9957 5009 12
2354,Kältetechnik Hamburg e.K.,Fa. Kältetechnik Hamburg|Kaltetechnik Hamburg e.K.,DE81540038969307151068|DE71 8560 2330 4274 9211 45
2355,Schifffahrt Lüneburg AG,Schifffahrt Lüneburg Aktiengesellschaft|Fa. Schifffahrt Lüneburg,DE40992699784358344279
2356,Gartenbau Neumünster GmbH & Co. KG,Gartenbau Neumunster,DE13 9828 2191 1578 7420 40|DE89 4472 4717 9548 9043 64
2357,Simon & Brüggemann OHG,Simon & Bruggemann OHG,DE36 8800 6418 8244 8146 10
2358,Groß Tiefbau e.K.,Groß Tiefbau,DE72 1065 4034 6403 1706 37|DE60 3578 1642 0534 8420 13|DE57 1517 3575 7323 8078 99
2359,Ziegler Kältetechnik KG,Fa. Ziegler Kältetechnik,DE93830939371679010825|DE80529229152308169416
2360,Carstens Möbel GmbH,Carstens Mobel|Carstens Möbel,DE84 8246 8905 0869 2320 36
2361,Fahrzeugtechnik Kiel AG,Fa. Fahrzeugtechnik Kiel|Fahrzeugtechnik Kiel,DE89 5272 0608 2602 0380 03|DE80660340821261194901|DE17 2242 6392 0628 6277 43
2362,Seidel GmbH,Seidel Ges.m.b.H.,DE15673062898971390949|DE99 8102 0845 8635 4293 29
2363,Krämer & Claußen GbR,Kramer & Claussen|Fa. Krämer & Claußen,DE44245863650125265528|DE88797351282632252683|DE30 2675 2101 5275 4315 20
2364,Schulz e.K.,,DE57 6212 4156 9598 5264 60|DE88524399333945035956
2365,Schulz Schifffahrt OHG,Fa. Schulz Schifffahrt,DE69149678969477003976
2366,Meier GbR,,DE48198552365117985031|DE84889756260644759012
2367,Claußen Gartenbau GmbH & Co. KG,Claußen Gartenbau GmbH u. Co. KG|Claußen Gartenbau,DE64988186884500158802|DE23456615774776606381
2368,Lang Technik GmbH & Co. KG,Fa. Lang Technik,DE36 2824 1949 5574 8975 27
2369,Martin UG (haftungsbeschränkt),,DE52135126683974629361|DE22266356434517488058
2370,Bau Cuxhaven GbR,Bau Cuxhaven,DE81 1025 5803 2869 5375 62|DE53 7393 9246 7589 6434 54
2371,Möhring Fahrzeugtechnik OHG,Mohring Fahrzeugtechnik|Möhring Fahrzeugtechnik,DE73370168906849789813|DE21 1098 1648 9961 6275 58
2372,Catering Schwerin KG,Catering Schwerin,DE87968713887341155666|DE59168317561086736429
2373,Pfeiffer Metallbau GmbH,Pfeiffer Metallbau Ges.m.b.H.|Fa. Pfeiffer Metallbau,DE56 3239 0298 6190 7738 58
2374,Schmidt Handel e.K.,,DE42 3266 7726 6682 0376 14|DE50458225601930599322
2375,Fuchs Elektro AG,Fa. Fuchs Elektro,DE25917626379254374545
2376,Meier Schifffahrt KG,Meier Schifffahrt|Fa. Meier Schifffahrt,DE31988642123852875164|DE43 5766 7351 1310 5074 41
2377,Schulze Handel GbR,Schulze Handel|Fa. Schulze Handel,DE35708335643655145978
2378,Technik Cuxhaven UG (haftungsbeschränkt),Technik Cuxhaven UG (haftungsbeschrankt)|Technik Cuxhaven,DE81 9621 9281 6440 3204 70|DE24417937082198752619
2379,Holzbau Rostock GmbH & Co. KG,Holzbau Rostock|Fa. Holzbau Rostock|Holzbau Rostock GmbH u. Co. KG,DE97305861917463106093|DE52724444510310162548
2380,Hafenservice Kiel GbR,Hafenservice Kiel,DE89891519741042879624
2381,Busch Immobilien OHG,,DE42814884392478213844
2382,Scholz & Friedrich GmbH,Fa. Scholz & Friedrich|Scholz & Friedrich,DE83902788467290656716|DE96 7895 2866 2811 7016 66
2383,Hofmann Großhandel e.K.,Fa. Hofmann Großhandel|Hofmann Grosshandel,DE80 5619 8921 8634 0858 18
2384,Brüggemann Holzbau OHG,Brüggemann Holzbau|Bruggemann Holzbau OHG|Fa. Brüggemann Holzbau,DE60 7820 9204 1412 7167 78
2385,Maschinenbau Lübeck GmbH,Maschinenbau Lübeck,DE61 7542 0169 2684 0116 14|DE31 1755 8650 6646 1933 54
2386,Busch Großhandel AG,Busch Großhandel Aktiengesellschaft,DE75675606881586112391
2387,Fleischerei Lübeck AG,Fa. Fleischerei Lübeck,DE50365560878705656834
2388,Medizintechnik Lüneburg KG,Medizintechnik Luneburg KG,DE75242571625129652980|DE70 6783 6446 3747 3340 50
2389,Hoffmann Schifffahrt GmbH & Co. KG,Fa. Hoffmann Schifffahrt|Hoffmann Schifffahrt GmbH u. Co. KG,DE97 7827 0130 1984 7168 75|DE68503733810825583661
2390,Fuchs & Petersen KG,Fuchs & Petersen,DE20 6623 4398 3066 9244 59|DE27184192306425636866|DE43546997459896427713
2391,Böhm GbR,Bohm GbR|Böhm,DE41377759664196781819
2392,Schifffahrt Neumünster KG,Schifffahrt Neumunster KG,DE96187022809087748607
2393,Seidel Bäckerei GmbH,Seidel Bäckerei Ges.m.b.H.|Fa. Seidel Bäckerei,DE52 9763 0245 5929 5349 54|DE55 9378 9250 5047 8326 81
2394,Lehmann KG,Lehmann,DE39 7143 6191 1208 7795 11
2395,Braun & Carstens GmbH,,DE31696709040251500176
2396,Winkler KG,Winkler,DE76749055099511641059|DE18 8465 1609 5970 6084 87
2397,Graf Catering AG,Graf Catering Aktiengesellschaft,DE95 6157 1565 4850 9367 26|DE29 1361 4751 5898 7967 76
2398,Krämer OHG,Fa. Krämer|Kramer OHG,DE41867062571955354911
2399,Maschinenbau Hamburg UG (haftungsbeschränkt),Maschinenbau Hamburg UG (haftungsbeschrankt)|Maschinenbau Hamburg,DE11498479180791704051|DE64937164824803007775
2400,Rehder Maschinenbau AG,Rehder Maschinenbau|Fa. Rehder Maschinenbau,DE71 1742 4851 2903 7560 74|DE10876517248526790542|DE25942360885261230624
2401,Stein Hafenservice OHG,Stein Hafenservice,DE84 4627 7532 5955 6902 39
2402,Fischer Kältetechnik GmbH & Co. KG,Fischer Kaltetechnik|Fischer Kältetechnik,DE87663846002461399335|DE71 6258 1527 9301 7000 70|DE48332019995917746901
2403,Martin Elektro GmbH,Fa. Martin Elektro,DE23 5076 3855 9400 3479 09|DE14 1127 0299 3521 1701 89|DE40734903315724523934
2404,König Windkraft OHG,Fa. König Windkraft,DE57940210855777526499
2405,Wagner AG,,DE51 1881 7746 0847 4427 27
2406,Schneider e.K.,Fa. Schneider,DE47820280221409774722|DE80165638388038104171
2407,Arnold Werbetechnik OHG,Arnold Werbetechnik,DE19 9210 9914 6308 0019 86|DE74666413687433665627|DE50 6708 4475 0243 7383 84
2408,Fleischerei Neumünster GmbH,Fleischerei Neumünster,DE56664147577031442029|DE21 3771 0295 9301 7085 82
2409,Krüger Logistik KG,Krüger Logistik|Kruger Logistik KG,DE96 1752 6973 4558 2681 78|DE97 8822 9480 2209 6499 87
2410,Medizintechnik Kiel OHG,Medizintechnik Kiel,DE76 7052 8977 8060 5541 67
2411,Gebäudereinigung Emden GmbH,Gebaudereinigung Emden GmbH|Fa. Gebäudereinigung Emden,DE43720560734076192653|DE26 9509 4561 6802 0054 73
2412,Haas UG (haftungsbeschränkt),Haas UG (haftungsbeschrankt),DE86537277013254928812
2413,Schulz AG,Schulz Aktiengesellschaft,DE84 2649 2478 4192 0729 72|DE18380910006464488647
2414,Thießen Bau AG,,DE20 8089 3622 5289 1298 67
2415,Weber Maschinenbau AG,,DE53 8777 8498 8838 1181 43|DE70 2448 8459 3877 2900 84|DE65 9373 4442 8375 3747 43
2416,Maschinenbau Rostock GmbH,Maschinenbau Rostock Ges.m.b.H.,DE49 7021 4997 3256 2895 18|DE80 5109 4858 7044 5175 89
2417,Ziegler Fahrzeugtechnik e.K.,Fa. Ziegler Fahrzeugtechnik|Ziegler Fahrzeugtechnik,DE50292584464611139492|DE73676277054363621028
2418,Dietrich Bäckerei GbR,Fa. Dietrich Bäckerei,DE53336958917940650891
2419,Mayer & Schmidt UG (haftungsbeschränkt),Fa. Mayer & Schmidt|Mayer & Schmidt|Mayer & Schmidt UG (haftungsbeschrankt),DE58774872982156093770
2420,Dachdeckerei Lüneburg AG,Dachdeckerei Lüneburg Aktiengesellschaft|Dachdeckerei Luneburg,DE91 5783 5188 6499 7957 03|DE46117932475508282725
2421,Richter OHG,,DE73 7531 3453 8866 4269 72
2422,Horn Spedition GbR,Horn Spedition|Fa. Horn Spedition,DE81563683427102030760|DE13729662083713876037
2423,Schäfer Großhandel AG,Schäfer Großhandel|Schäfer Großhandel Aktiengesellschaft|Schafer Grosshandel AG,DE70 3769 9065 6909 2642 76
2424,Solartechnik Flensburg OHG,,DE35515508937394347105|DE64136279837657229578
2425,Lang & Schumacher GbR,Fa. Lang & Schumacher|Lang & Schumacher,DE26 6939 0521 5569 3405 61
2426,Kraus Großhandel GbR,Fa. Kraus Großhandel,DE10 7309 3219 4613 7509 23|DE84560549688713852703
2427,Textil Kiel GmbH,,DE91164676328911039167
2428,Krause Fahrzeugtechnik OHG,Fa. Krause Fahrzeugtechnik|Krause Fahrzeugtechnik,DE67 5893 9009 2259 1743 81|DE30454272026714732682|DE18 9140 3842 7803 1462 75
2429,Vogt Werbetechnik e.K.,Fa. Vogt Werbetechnik|Vogt Werbetechnik,DE76835686173506564772
2430,Schumacher & Schulte e.K.,,DE52937924437447707620|DE62 4742 6283 5771 0083 73
2431,Hoffmann Großhandel GmbH,Hoffmann Großhandel|Hoffmann Großhandel Ges.m.b.H.,DE81 7806 1617 4455 4942 07
2432,Peters Gebäudereinigung KG,Peters Gebaudereinigung|Peters Gebaudereinigung KG,DE55 6382 4461 6060 5132 34
2433,Hoffmann & Albrecht AG,Hoffmann & Albrecht|Hoffmann & Albrecht Aktiengesellschaft,DE83451653080848259881
2434,Thomas & Graf KG,Thomas & Graf,DE70101749958117179496
2435,Schmitt Fleischerei GbR,Schmitt Fleischerei,DE56 2581 9102 2207 9626 00
2436,Schubert Dachdeckerei GbR,Schubert Dachdeckerei,DE52 6848 4685 5739 6835 78
2437,Werner & Carstens AG,Werner & Carstens,DE94519301486847119463
2438,Metallbau Stade e.K.,Fa. Metallbau Stade,DE57 8824 9502 1962 3008 30|DE45 1848 1424 5794 9040 13
2439,Klein Druck GmbH & Co. KG,Klein Druck|Fa. Klein Druck,DE63 9283 4148 0313 1201 74
2440,Vogel UG (haftungsbeschränkt),Vogel UG (haftungsbeschrankt)|Vogel,DE98 9411 9947 4423 9487 00
2441,Herrmann GbR,Herrmann,DE90 8094 5477 3808 7789 00
2442,Thomas & Ziegler KG,,DE82911716157219243241|DE82112208466659145685
2443,Kältetechnik Emden GmbH & Co. KG,Kältetechnik Emden|Kaltetechnik Emden,DE32 7931 9714 7545 4654 69|DE97 7719 9900 4365 6934 20
2444,Lange Logistik KG,Lange Logistik,DE42 7707 2516 0553 8328 72
2445,Hahn Dachdeckerei GmbH,Hahn Dachdeckerei,DE99 8198 3416 0649 0684 07|DE16 2760 7605 9613 3712 40
2446,Windkraft Flensburg GbR,,DE97 5426 5993 0806 3463 17
2447,Mayer Sanitär AG,Mayer Sanitar AG|Mayer Sanitär,DE24502954366489857349|DE67 6004 0009 4648 9037 25
2448,Voigt Dachdeckerei GmbH,Voigt Dachdeckerei|Voigt Dachdeckerei Ges.m.b.H.,DE98576464999250391212
2449,Kuhn Großhandel GbR,Kuhn Großhandel,DE60944434382592811149|DE34556199899601995191|DE94 1515 4772 4860 5639 09
2450,Hahn & Pohl UG (haftungsbeschränkt),Hahn & Pohl,DE80196158334768730095|DE20 1311 5881 2158 5257 41
2451,Peters Schifffahrt e.K.,Peters Schifffahrt,DE27 8695 3015 9554 8984 80|DE19339560222691893540|DE60951688774248029859
2452,Lüdtke e.K.,Fa. Lüdtke|Lüdtke|Ludtke,DE86 9736 1371 0986 9412 63|DE27397165201093793512
2453,Huber GbR,,DE72 2911 8635 1308 7149 48
2454,Metallbau Emden GbR,Metallbau Emden,DE92 8973 0801 9682 6691 96
2455,Beck Fahrzeugtechnik UG (haftungsbeschränkt),Beck Fahrzeugtechnik UG (haftungsbeschrankt)|Fa. Beck Fahrzeugtechnik,DE46303750439018282970|DE33 4111 8818 2689 1526 62
2456,Sommer & Rehder AG,Sommer & Rehder,DE13503616016394091034|DE93 4816 2812 2016 7851 88
2457,Graf & Stein GbR,Graf & Stein|Fa. Graf & Stein,DE64834508465955085928|DE79 9347 8451 0839 6494 71
2458,Bergmann Bau GmbH & Co. KG,Fa. Bergmann Bau,DE15751289767601096458|DE31810096421582394354|DE78 1540 9160 0432 9663 94
2459,Schmitz KG,,DE89751134497983123547|DE28143177895171810606|DE61 7847 6556 3517 9211 08
2460,Berger & Beck e.K.,Berger & Beck,DE81392400041984432725|DE96291270507570853743
2461,Dietrich Werbetechnik GmbH & Co. KG,Dietrich Werbetechnik,DE58294771334640836679|DE93487695281178153350|DE63 7170 7996 4510 0105 07
2462,Druck Neumünster UG (haftungsbeschränkt),Fa. Druck Neumünster|Druck Neumunster UG (haftungsbeschrankt)|Druck Neumunster,DE97909503753824884672
2463,Mayer & Claußen GmbH & Co. KG,Mayer & Claußen GmbH u. Co. KG|Fa. Mayer & Claußen|Mayer & Claussen,DE12 8706 4923 5345 6689 48|DE74916964311745614775|DE85 7974 6946 9275 6771 31
2464,Franke Werbetechnik GbR,Franke Werbetechnik,DE58539365142807867320
2465,Frank GbR,,DE33 8796 0135 6216 5001 70|DE91 6359 6241 4863 4427 73
2466,Vogel & Werner GmbH & Co. KG,Vogel & Werner|Vogel & Werner GmbH u. Co. KG,DE24 2388 5065 2601 5497 73
2467,Seidel Großhandel KG,Fa. Seidel Großhandel|Seidel Großhandel,DE40514045268325966116|DE43 4940 0775 2325 1420 42
2468,Huber Kältetechnik GbR,Huber Kaltetechnik|Huber Kaltetechnik GbR,DE19 7207 3148 6844 8631 45
2469,Schulz & Klein GmbH & Co. KG,,DE64246986697545961294
2470,Sommer & König OHG,Sommer & Konig OHG|Sommer & Konig|Sommer & König,DE65302650435229925476
2471,Hafenservice Schwerin e.K.,Hafenservice Schwerin,DE49 2859 0049 9459 8348 61|DE90405440307473702564
2472,Müller Tiefbau AG,Muller Tiefbau|Fa. Müller Tiefbau|Muller Tiefbau AG,DE77 5680 1621 3753 4222 19
2473,Hahn Metallbau e.K.,,DE78720226220258746189
2474,Mayer & Baumann GbR,Mayer & Baumann|Fa. Mayer & Baumann,DE76 9975 2251 2859 7082 92|DE45206762111913771598
2475,Immobilien Husum GmbH,Immobilien Husum,DE82578058756162416850|DE58 6747 2026 4585 8084 60
2476,Weiß Hafenservice e.K.,Fa. Weiß Hafenservice,DE62163441442539848511
2477,König Schifffahrt OHG,König Schifffahrt,DE99337661310605643663
2478,Holzbau Kiel GmbH & Co. KG,,DE70574230536297462766|DE61 2551 4324 7108 8704 34
2479,Lehmann UG (haftungsbeschränkt),Lehmann UG (haftungsbeschrankt)|Fa. Lehmann,DE64 7673 1750 6568 8025 41
2480,Sommer & Roth KG,Fa. Sommer & Roth,DE87403691090699492634|DE10 9597 0867 3236 0454 85
2481,Maschinenbau Kiel AG,Maschinenbau Kiel|Maschinenbau Kiel Aktiengesellschaft,DE50 6308 8528 0078 4894 75|DE17 1112 2832 6032 3790 83
2482,Kuhn Systemhaus UG (haftungsbeschränkt),Fa. Kuhn Systemhaus|Kuhn Systemhaus|Kuhn Systemhaus UG (haftungsbeschrankt),DE43 4806 9581 0203 2371 49
2483,Tiefbau Flensburg OHG,Fa. Tiefbau Flensburg|Tiefbau Flensburg,DE10828039982211826092
2484,Brandt UG (haftungsbeschränkt),Brandt UG (haftungsbeschrankt),DE80 5389 6856 7831 8819 80|DE77724737421605206439|DE58 9376 8224 8369 2995 39
2485,Horn Verlag GmbH,Horn Verlag,DE99 6842 2989 8705 9728 75
2486,Rehder Kältetechnik GmbH & Co. KG,Rehder Kältetechnik GmbH u. Co. KG|Rehder Kältetechnik|Rehder Kaltetechnik,DE67783395638392882051|DE44 5464 0317 9609 4792 52
2487,Maschinenbau Stade KG,Fa. Maschinenbau Stade,DE74606709365805520922|DE92 9453 2196 7772 5515 47
2488,Vogel Schifffahrt AG,Vogel Schifffahrt|Fa. Vogel Schifffahrt,DE12530517249799536113
2489,Maschinenbau Hamburg KG,Fa. Maschinenbau Hamburg,DE31 1366 9007 0592 5146 37|DE25274895258256641117
2490,Voigt Bau GmbH,,DE43204455748900964240|DE15863599570123318407|DE44 4648 0316 6191 9532 83
2491,Schmid Werbetechnik GbR,Schmid Werbetechnik,DE61350974642476906769|DE69 7199 2142 0625 9489 41
2492,Schubert Solartechnik GmbH,,DE81579480345606230383|DE40446298744392555621
2493,Jäger Tiefbau UG (haftungsbeschränkt),Jager Tiefbau UG (haftungsbeschrankt)|Fa. Jäger Tiefbau|Jager Tiefbau,DE30559375721705623452
2494,Hahn Medizintechnik UG (haftungsbeschränkt),Hahn Medizintechnik UG (haftungsbeschrankt),DE87785673040918514198|DE29581521648841379839
2495,Schneider Gartenbau GbR,Schneider Gartenbau,DE36367170706662447923|DE68 5017 0166 3077 2320 20
2496,Böhm Handel UG (haftungsbeschränkt),Fa. Böhm Handel|Böhm Handel|Bohm Handel,DE37 3477 0332 6095 2626 53
2497,Lüdtke & Lang GmbH & Co. KG,Fa. Lüdtke & Lang|Lüdtke & Lang,DE24 8381 0615 6592 4930 19
2498,Haas Technik GmbH,Fa. Haas Technik,DE44 4500 2329 4552 9529 57|DE67 7001 7057 8813 7396 20
2499,Seidel Sanitär UG (haftungsbeschränkt),,DE73 6582 5668 7588 3170 38
2500,Hansen Druck OHG,Fa. Hansen Druck,DE37 3739 9884 2122 5913 27|DE79 6923 7326 1954 7014 48
2501,Bauer UG (haftungsbeschränkt),Bauer UG (haftungsbeschrankt),DE26 6861 3187 9309 7218 64|DE98219692093291036656
2502,Vogt Fleischerei UG (haftungsbeschränkt),Vogt Fleischerei UG (haftungsbeschrankt)|Fa. Vogt Fleischerei|Vogt Fleischerei,DE74829192973435723088|DE87860039549854457223
2503,Sauer UG (haftungsbeschränkt),Sauer UG (haftungsbeschrankt),DE70424752082510515193
2504,Kraus & Haas OHG,Kraus & Haas,DE74 9130 7908 2772 6870 28
2505,Meier Medizintechnik UG (haftungsbeschränkt),Fa. Meier Medizintechnik|Meier Medizintechnik|Meier Medizintechnik UG (haftungsbeschrankt),DE11157800330569341326
2506,Dietrich Schifffahrt OHG,Dietrich Schifffahrt,DE95275468441468631748|DE73574716671139409083
2507,Fuchs Gartenbau UG (haftungsbeschränkt),Fa. Fuchs Gartenbau,DE67 1897 9510 4523 8828 64|DE25 1157 9701 5361 3902 78
2508,Schulze Bäckerei e.K.,Schulze Backerei,DE65 8813 9153 7063 5539 95|DE71 8449 1211 6738 5141 39
2509,Carstens Windkraft AG,,DE74403483671884036385
2510,Schulte Gebäudereinigung AG,Schulte Gebaudereinigung AG,DE30 2172 0933 0932 3011 44|DE56 6151 4819 6004 3740 55
2511,Textil Schwerin GmbH,Textil Schwerin Ges.m.b.H.|Textil Schwerin,DE98821066813611302367
2512,Walter Solartechnik GmbH,Walter Solartechnik,DE88 1947 6240 4111 0591 19|DE70256035986125150812|DE80440354044996228866
2513,Jansen Handel GmbH & Co. KG,Jansen Handel|Fa. Jansen Handel,DE99 5159 8574 9249 4241 23|DE90 6280 1067 8610 3788 20
2514,Lehmann & Sauer AG,Lehmann & Sauer Aktiengesellschaft|Fa. Lehmann & Sauer|Lehmann & Sauer,DE14971276946811259038|DE46 2744 5678 9463 6559 03
2515,Fuchs Fleischerei AG,Fuchs Fleischerei,DE21 9426 6624 7375 7888 36|DE11 5748 3548 9246 5721 76|DE15793565310023636210
2516,Fuchs Technik KG,Fa. Fuchs Technik|Fuchs Technik,DE61433814986329713307|DE98908964197775923510
2517,Textil Cuxhaven GmbH & Co. KG,,DE81208061172064199878|DE10 9492 2408 6097 3727 77|DE64636161602207250511
2518,Maschinenbau Bremen KG,,DE11 2646 8198 4068 5012 50|DE15 9370 9490 7291 3950 29|DE44431889108238884676
2519,Lang GbR,Fa. Lang,DE92 6415 7073 7976 7356 77|DE86952691954106660290
2520,Claußen Sanitär GmbH,Claussen Sanitar|Fa. Claußen Sanitär,DE49105551411728780020
2521,Schwarz & Hartmann GmbH & Co. KG,Fa. Schwarz & Hartmann|Schwarz & Hartmann,DE90 1127 0809 1135 7875 87|DE17397694088294984810
2522,Koch Gebäudereinigung AG,Fa. Koch Gebäudereinigung|Koch Gebäudereinigung,DE10380157329925427964|DE40794660159484048876|DE57 1783 3980 3718 3034 56
2523,Meier Gebäudereinigung e.K.,Meier Gebäudereinigung|Meier Gebaudereinigung,DE26 4923 0534 6923 0487 44|DE46 3220 3974 0297 6526 87
2524,Claußen Möbel GbR,Claussen Mobel|Claussen Mobel GbR,DE32140367807013411550|DE32870468603877743426
2525,Schreiber Catering KG,Fa. Schreiber Catering|Schreiber Catering,DE14100931621299256959|DE56825869771241580720
2526,Jäger AG,Jäger Aktiengesellschaft,DE42602723920339061545|DE85 3348 2261 0792 5182 23|DE72537521181813527388
2527,Böhm Gebäudereinigung GmbH & Co. KG,Böhm Gebäudereinigung GmbH u. Co. KG|Böhm Gebäudereinigung|Bohm Gebaudereinigung,DE55443239561144327686|DE31 6444 7152 8311 6699 97
2528,Spedition Bremen e.K.,Spedition Bremen,DE57 4633 1146 6579 8174 39|DE25 8534 0178 9212 9685 12
2529,Fischer UG (haftungsbeschränkt),Fa. Fischer,DE88 5147 8676 4183 8363 65|DE40957264781014702322|DE47 1712 0889 3048 3804 62
2530,Martin Medizintechnik GbR,Fa. Martin Medizintechnik,DE99616315251590882420
2531,König AG,Fa. König|König,DE17198409589107588795|DE30 5454 0423 5417 5593 97|DE74478371083284700302
2532,Druck Flensburg GbR,,DE42572418638509664347|DE41938310661714323142
2533,Schuster GbR,Schuster,DE16975563126751864189
2534,Schmitz Logistik OHG,Fa. Schmitz Logistik|Schmitz Logistik,DE88854695145122605633|DE77511861262813902097
2535,Sauer Handel OHG,Sauer Handel,DE85 7267 4737 4908 7612 51|DE84410878316749365478
2536,Metallbau Hamburg GmbH & Co. KG,Metallbau Hamburg GmbH u. Co. KG,DE15169457613266345694
